datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,carbon_rate_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,carbon_origin_percent_nuclear_avg,carbon_origin_percent_geothermal_avg,carbon_origin_percent_biomass_avg,carbon_origin_percent_coal_avg,carbon_origin_percent_wind_avg,carbon_origin_percent_solar_avg,carbon_origin_percent_hydro_avg,carbon_origin_percent_gas_avg,carbon_origin_percent_oil_avg,carbon_origin_percent_unknown_avg,carbon_origin_percent_battery_discharge_avg,carbon_origin_percent_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_BE_avg,carbon_intensity_exchange_BE_avg,power_net_import_FR_avg,carbon_intensity_exchange_FR_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,power_net_import_GB-ORK_avg,carbon_intensity_exchange_GB-ORK_avg,power_net_import_IE_avg,carbon_intensity_exchange_IE_avg,power_net_import_NL_avg,carbon_intensity_exchange_NL_avg,power_net_import_NO-NO2_avg,carbon_intensity_exchange_NO-NO2_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_BE_avg,latest_forecasted_power_net_import_FR_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_power_net_import_GB-ORK_avg,latest_forecasted_power_net_import_IE_avg,latest_forecasted_power_net_import_NL_avg,latest_forecasted_power_net_import_NO-NO2_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2018-01-02T17:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514912400,GB,329.13,342.54,297.65,156.11,,42005.27,0,1182.5,3034,590.75,45631.02,bmreports.com,58.63,22.5,60.72,22.47,7258,,680.5,3573.5,7108.77,3.5,729,22561,0,91,8612.03,0,710.78,3565.91,7389.65,3.46,956.85,22648.72,10.48,529.77,0,1203.36,,,,,,,,,,,,,,1182.5,,,2013,43.09,-384.75,329.13,,,-206,329.13,1021,378.92,,,2.19,7.02,32.58,280.96,278.25,1.5,76.01,44352,48330,,2000,,,-332,1016,,6,10498
2018-01-02T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514916000,GB,333.79,347.86,297.65,147.8,,41672.13,0,843.5,2982,590.25,44907.38,bmreports.com,59.39,21.45,61.63,21.26,7270.5,,680.5,3941,6809.13,0,706.5,22173.5,0,91,8605.29,0,708.2,3918.6,7113.69,0,932.25,22266.18,10.31,475.17,0,877.68,,,,,,,,,,,,,,843.5,,,2013,42.86,-422.25,333.79,,,-168,333.79,969,365.81,,,2.45,6.94,26.97,281.11,278.52,1.93,60,44297,46951,,2000,,,-292,1016,,0,10425
2018-01-02T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514919600,GB,320.01,334.21,297.65,137.48,,39803.66,0,300,3020,446,42677.66,bmreports.com,57.32,22.41,59.77,22.11,7262.5,,680,3619.5,7212.16,0,668.5,20270,0,91,8648.54,0.01,713.2,3625.01,7626.38,0,890.84,20357.83,10.68,477.24,0,327.93,,,,,,,,,,,,,,300,,,2013,39.74,-446,320.01,,,44,281.91,963,336.07,,,2.57,6.57,0,281.23,278.69,0.54,65.35,44133,45192,,2000,,,-297,1016,,0,10388
2018-01-02T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514923200,GB,288.63,302.66,297.65,124.1,,36418.96,0,440,3073,271.5,39660.46,bmreports.com,52.35,25.58,54.91,25.36,7264.5,,679.5,2238.5,7703.46,0,518.5,17923.5,0,91,8745.03,0.01,722.95,2276.72,8237.84,0,740.62,18062.17,11.23,425.21,0,438.69,,,,,,,,,,,,,,440,,,2013,38.49,-271.5,288.63,,,66,220.51,994,291.2,,,2.76,6.04,0,281.29,278.72,1.11,60,41824,41837,,2000,,,-274,1016,,0,10653
2018-01-02T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514926800,GB,260.1,272.49,297.65,125.23,,32854.79,0,347,3038,118.5,36121.29,bmreports.com,46.68,29.04,48.92,29.16,7267.5,,681.5,1877,8178.29,0,464.5,14295,0,91,8758.07,0.01,726.04,1908.17,8736.58,0,669,14502.87,11.29,460.47,0,348.79,,,,,,,,,,,,,,347,,,2012,38.81,-118.5,260.1,,,12,239.11,1014,294.75,,,2.77,5.66,0,281.19,278.45,1.77,48.67,39450,38061,,2000,,,-313,1016,,0,10920
2018-01-02T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514930400,GB,228.13,238.73,297.65,128.98,,28708.97,0,386.5,3229,45.25,32279.22,bmreports.com,40.14,32.78,42.04,32.96,7260,,678.5,1475,8076.97,0,437.5,10690,0,91,8727.6,0.01,722.03,1524.55,8790.3,0,671.71,10958.41,11.13,485.43,0,388.05,,,,,,,,,,,,,,386.5,,,2013,38.44,-45.25,228.13,,,206,200.17,1010,295.17,,,2.95,4.95,0,281.14,278.26,2.28,42,35133,34107,,2000,,,-288,1016,,0,11372
2018-01-02T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514934000,GB,200.31,208.53,297.65,123.55,,25995.32,0,45,2818.75,0,28859.07,bmreports.com,35.21,35.47,36.78,35.31,7265,,681,1103,8009.82,0,458.5,8387,0,91,8458.32,0,717.07,1182.17,8797.77,0,667.57,8646.19,9.15,328.19,0,52.63,,,,,,,,,,,,,,45,,,1615,38.07,73.75,250.51,,,407,202.09,723,257.17,,,3.44,4.2,0,281.08,277.98,2.88,47.58,33870,30512,,1604,,,-38,721,,0,11560
2018-01-03T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514937600,GB,191.12,198.01,,127.43,,25058.64,0,0,2716.25,0,27774.89,bmreports.com,33.06,36.85,34.3,36.69,7269,,681.5,1174.5,8070.64,0,442,7330,0,91,8359.29,0,716.45,1259,8886.45,0,631.69,7586.08,8.97,326.46,0,0.5,,,,,,,,,,,,,,0,,,1508,38.88,79.25,256.77,,,432,202.05,697,258.02,,,4,3.3,0,280.93,277.61,3.44,49,28600,28238,,1505,,,32,721,,0,9768
2018-01-03T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514941200,GB,179.01,184.86,,126.07,,24687.61,0,0,2719.5,0,27407.11,bmreports.com,31.22,38.33,32.33,38.26,7260.5,,681,873,8357.11,0,407,7018,0,91,8345.04,0,718.03,960.47,9190.44,0,597.27,7279.63,9.29,306.93,0,0,,,,,,,,,,,,,,0,,,1510,39.61,79.5,275.82,,,432,203.08,698,248.33,,,4.79,2.28,0,280.79,277.22,0.49,49.06,26178,28139,,1505,,,107,721,,0,9960
2018-01-03T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514944800,GB,174.86,179.83,,129.93,,24563.09,0,0,2714.75,0,27277.84,bmreports.com,30.33,39.12,31.27,39.18,7260,,681,873.5,8593.09,0,349,6715.5,0,91,8333.15,0,718.25,963.46,9413.26,0,539.4,6982.86,9.66,317.79,0,0,,,,,,,,,,,,,,0,,,1509,41.01,79.75,280,,,432,210.96,694,255.59,,,5.43,1.29,0,280.63,276.82,0.92,45.44,25939,27670,,1505,,,213,721,,0,10315
2018-01-03T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514948400,GB,174.99,179.49,,135.07,,24351.21,0,0,2748.25,0,27099.46,bmreports.com,30.33,38.95,31.16,39.04,7256.5,,681.5,874.5,8494.21,0,331.5,6622,0,91,8324.52,0,718.45,967.28,9318.64,0,519.56,6911.5,9.89,329.6,0,0,,,,,,,,,,,,,,0,,,1508,41.59,79.25,279.17,,,432,219.07,729,263,,,5.55,0.61,0,280.37,276.31,1.16,40.6,26245,26899,,1505,,,361,721,,0,10817
2018-01-03T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514952000,GB,181.83,187.12,,133.97,,24352.56,0,0,2700.25,0,27052.81,bmreports.com,31.46,39.17,32.44,39.37,6865,,681.5,989,8591.06,0,317,6818,0,91,7944.34,0,717.18,1081.68,9376.66,0,503.44,7086.46,9.88,333.18,0,0,,,,,,,,,,,,,,0,,,1510,40.99,79.25,277.55,,,432,223.78,679,266.89,,,5.95,-0.18,0,280.33,276.16,1.4,35,26117,26048,,1505,,,377,721,,0,9993
2018-01-03T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514955600,GB,182.13,187,,138.83,,24485.88,0,0,2729.25,0,27215.13,bmreports.com,31.98,38.78,32.88,39.14,6850.5,,680.5,825,8578.88,0,321.5,7138.5,0,91,7956.85,0,713.69,917.47,9323.68,0,515.56,7412.89,9.43,365.56,0,0,,,,,,,,,,,,,,0,,,1511,39.53,79.25,290.52,,,432,220.96,707,283.9,,,6.27,-0.96,0,280.31,276.07,1.62,42,26174,27548,,1505,,,369,721,,0,9232
2018-01-03T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514959200,GB,207.66,216.38,,138.99,,26704.82,0,0,3188.25,0,29893.07,bmreports.com,37.47,35.07,39.03,35.26,6850.5,,679.5,905.5,8383.32,0,339,9456,0,91,8192.98,0,714.9,992.21,9182.68,0,570.73,9795.04,10.55,432.53,0,1.45,,,,,,,,,,,,,,0,,,1809,37.59,79.25,275.91,,,432,201.13,868,306.85,,,6.41,-1.65,0,280.33,276.05,1.81,48.99,27024,32658,,1802,,,379,918,,0,9116
2018-01-03T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514962800,GB,244.2,255.88,297.65,140.07,,30777.93,0,212,3488.75,0,34478.68,bmreports.com,44.91,30.86,47.19,30.68,6848.5,,680.5,1042.5,8286.93,0,319.5,13509,0,91,8346.67,0,718.1,1134.03,9099.8,0.15,594.44,13938.68,11.15,415.92,0,219.74,,,,,,,,,,,,,,212,,,2011,36.44,79.75,281.46,,,418,212.37,980,310.36,,,6.51,-2.23,0,280.36,276.05,0.18,44.03,32049,39316,,2000,,,105,1016,,0,9426
2018-01-03T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514966400,GB,260.5,272.18,297.65,141.6,,34115.13,0,347.5,3448.5,0,37911.13,bmreports.com,48.69,29.33,51.06,29.07,6842.5,,679,905.5,8592.63,16.5,382.5,16605.5,0,91,8329.67,0,715.93,984.72,9352.49,22.04,645.59,17104.36,10.88,362.79,0,382.66,,,,,,,,,,,,,,347.5,,,2012,36.2,79.5,302.54,,,344,209.22,1013,315.39,,,6.47,-2.54,0,280.39,276.05,0.38,50.58,36846,42441,,2000,,,-73,1016,,78,9306
2018-01-03T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514970000,GB,263.84,274.91,297.65,144.23,,36478.82,0,310,3464.5,0,40253.32,bmreports.com,49.11,30.1,51.36,29.88,6901,,680,1132,8845.82,604,552,17673.5,0,90.5,8366.64,0,716.67,1217.77,9610.56,624.69,817.98,18177.38,19.03,355.52,0,347.06,,,,,,,,,,,,,,310,,,2011,35.78,79.5,299.92,,,393,213.06,981,326.59,,,6.21,-2.04,0.98,280.55,276.48,0.57,54.99,37893,43647,,2000,,,-88,1016,,407,9535
2018-01-03T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514973600,GB,259.56,269.27,297.65,145.35,,37424.53,0,377.5,3311.25,0,41113.28,bmreports.com,48.11,31.51,50.06,31.61,6928.5,,671,1131.5,8892.53,1415,595.5,17700,0,90.5,8376.98,0,707.4,1191.61,9528.78,1448.93,860.23,18185.39,21.73,381.25,0,410.98,,,,,,,,,,,,,,377.5,,,2011,35.82,59.25,286.85,,,239,224.31,1002,337.77,,,6.15,-1.96,8.79,280.74,276.57,0.72,48.87,38907,43995,,2000,,,-207,1016,,960,10211
2018-01-03T11:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514977200,GB,256.36,265.61,297.65,144.22,,37867.49,0,344,3252,68.25,41395.24,bmreports.com,47.41,32.35,49.24,32.54,6961,,679.5,1172.5,9161.99,1785,463.5,17553,0,91,8379.97,0,714.44,1222.37,9743.08,1825.29,734.19,17986.31,20.26,396.43,0,372.9,,,,,,,,,,,,,,344,,,2012,36.04,-68.25,256.36,,,240,216.2,1000,344.59,,,6.08,-1.85,23.26,280.98,276.67,0.84,49,40230,44279,,2000,,,-151,1016,,1444,11514
2018-01-03T12:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514980800,GB,258.8,268.02,297.65,141.94,,38256.57,0,439,3165,55,41805.57,bmreports.com,47.71,32.17,49.52,32.43,6985,,646,1250.5,9001.07,2010,453,17820.5,0,90.5,8409.76,0,681.44,1289.14,9534.39,2048.87,723.66,18245.09,16.67,396.59,0,459.97,,,,,,,,,,,,,,439,,,2012,36.13,-55,258.8,,,153,215.73,1000,343.63,,,5.94,-1.72,37.8,281.15,276.76,0.95,52.44,40458,44413,,2000,,,-202,1016,,1669,11538
2018-01-03T13:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514984400,GB,260.96,270.83,297.65,137.77,,38022.26,0,354,3152,113.75,41414.51,bmreports.com,48.29,31.36,50.2,31.54,7005,,647.5,1288,9143.76,1531,428.5,17887.5,0,91,8427.44,0,681.76,1321.07,9686.32,1561.39,705.5,18272.06,16.22,388.61,0,354.14,,,,,,,,,,,,,,354,,,2012,35.91,-113.75,260.96,,,140,208.45,1000,332.88,,,5.68,-1.55,121.44,281.23,276.81,0.09,46.12,41017,44085,,2000,,,-247,1016,,1632,11566
2018-01-03T14:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514988000,GB,266.15,276.86,297.65,133.35,,37649.31,0,456.5,3144,85,41164.81,bmreports.com,49.38,29.98,51.47,30.02,7052,,610.5,1279.5,9170.31,771.5,430,18244.5,0,91,8494.47,0,646.1,1312.42,9747.16,794.36,697.04,18626.27,16.04,374.41,0,456.54,,,,,,,,,,,,,,456.5,,,2012,36.12,-85,266.15,,,132,200.56,1000,320.09,,,5.37,-1.42,110.08,281.2,276.82,0.2,49.53,40799,44144,,2000,,,-216,1016,,1302,11687
2018-01-03T15:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514991600,GB,281.59,293.6,297.65,133.3,,37920.84,0,306,3099,160.75,41165.09,bmreports.com,52.18,27.02,54.45,26.92,7122,,678.5,1704,8771.84,102,432,19019.5,0,91,8559.74,0,712.2,1724.38,9303.92,110.3,689.45,19352.43,14.2,391.97,0,306.51,,,,,,,,,,,,,,306,,,2012,36.27,-160.75,281.59,,,84,198.63,1003,322.57,,,5.24,-0.7,94.62,280.99,276.79,0.27,44.5,40427,44808,,2000,,,-186,1016,,716,11461
2018-01-03T16:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514995200,GB,293.73,305.91,297.65,132.37,,40218.83,0,332,3020,387.25,43183.58,bmreports.com,54.6,25.65,56.86,25.55,7125.5,,615,1942.5,8705.83,7,697.5,21034.5,0,91,8522.95,0,646.39,1945.23,9131.02,7.41,953.66,21227.36,10.69,405.23,0,333.63,,,,,,,,,,,,,,332,,,2012,35.65,-313.25,293.73,,,-74,293.73,1008,325.41,,,4.83,-0.74,74.85,280.79,276.71,0.37,59.92,41188,47615,,2000,,,-165,1016,,202,11308
2018-01-03T17:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1514998800,GB,303.97,316.52,297.65,131.69,,42020.38,0,1069.5,3018,773,45334.88,bmreports.com,55.85,25.58,58.06,25.39,7130.5,,668,2030,8369.88,5,827,22899,0,91,8417.43,0,691.74,2013.1,8721.72,4.92,1095.41,22828.78,10.24,468.21,0,1083.34,,,,,,,,,,,,,,1069.5,,,2012,35.6,-431,303.97,,,-342,303.97,1006,323.85,,,4.48,-0.78,60.23,280.69,276.69,0.47,77.1,42150,48881,,2000,,,-365,1016,,13,11047
2018-01-03T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515002400,GB,304.37,317.23,297.65,128.94,,41712.17,0,783.5,3026,898.5,44623.17,bmreports.com,56.04,25.17,58.35,24.86,7134.5,,699.5,2140.5,8287.67,0.5,794,22564.5,0,91,8382.73,0,721.39,2115.26,8625.79,0.49,1057.15,22374.39,10.21,508.62,0,827.14,,,,,,,,,,,,,,783.5,,,2013,35.94,-440.5,304.37,,,-458,304.37,1013,313.75,,,4.11,-0.83,50.3,280.62,276.69,0.59,65.69,42248,47890,,2000,,,-425,1016,,0,10884
2018-01-03T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515006000,GB,297.63,310.54,297.65,125.96,,40432.68,0,584.5,3037,774.75,43279.43,bmreports.com,55.42,25.05,57.81,24.81,7126.5,,680,1723.5,8315.68,0,595,21901,0,91,8450.91,0,705.78,1709.12,8686.16,0,855.31,21764.98,10.68,503.99,0,592.49,,,,,,,,,,,,,,584.5,,,2013,36.05,-425.75,297.63,,,-349,297.63,1024,302.69,,,3.68,-0.86,0,280.54,276.72,0.11,55.22,41861,46306,,2000,,,-391,1016,,0,10968
2018-01-03T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515009600,GB,282.26,295.05,297.65,120.28,,37953.69,0,416,3009,680.25,40698.44,bmreports.com,52.91,26.21,55.33,26.07,7133,,680.5,1290.5,8391.19,0,510.5,19857.5,0,90.5,8496.23,0,708.59,1285.27,8781.37,0,762.95,19742.81,11.01,501.03,0,409.19,,,,,,,,,,,,,,416,,,2012,36.64,-411.25,282.26,,,-269,282.26,997,289.08,,,3.25,-0.86,0,280.45,276.73,0.23,51.82,40915,43064,,2000,,,-275,1016,,0,10831
2018-01-03T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515013200,GB,260.93,273.1,297.65,120.99,,34245.72,0,367,3027,647.75,36991.97,bmreports.com,48.69,28.36,51.02,28.36,7129,,652.5,1014.5,8298.22,0,493,16567.5,0,91,8482.19,0,682.77,1014.81,8702.78,0,736.92,16472.43,11.17,527.67,0,361.23,,,,,,,,,,,,,,367,,,2013,37.33,-367.75,260.93,,,-280,260.93,1014,287.09,,,2.77,-0.3,0,280.42,276.92,0.37,49.55,38554,38872,,2000,,,-197,1016,,0,10715
2018-01-03T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515016800,GB,239.92,251.13,297.65,122.76,,30081.35,0,433.5,3022,567,32969.85,bmreports.com,43.55,30.72,45.64,30.95,7135.5,,617,1136.5,7928.85,0,452,12720.5,0,91,8476.29,0.01,650.39,1137.38,8350.7,0,689.72,12704.08,11.17,523.58,0,426.55,,,,,,,,,,,,,,433.5,,,2014,39.2,-356,239.92,,,-211,239.92,1008,289.71,,,2.4,-0.14,0,280.33,276.99,0.51,39.43,35578,34374,,2000,,,-104,1016,,0,10356
2018-01-03T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515020400,GB,222.05,233.37,,121.32,,26981.8,0,0,3032,451.75,29562.05,bmreports.com,40.06,31.28,42.09,31.49,7127.5,,681.5,1147.5,7379.8,0,436,10118.5,0,91,8472.79,0.01,717.79,1151.47,7843.67,0,685.89,10167.5,11.66,511.26,0,0,,,,,,,,,,,,,,0,,,2013,40.82,-269.75,222.05,,,-182,222.05,1019,280.34,,,2.07,0.02,0,280.26,277.07,0.67,42,33908,30324,,2000,,,77,1016,,0,9864
2018-01-04T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515024000,GB,233.9,246.96,,119.46,,26721.09,0,0,3043,226.25,29537.84,bmreports.com,42.27,28.87,44.65,28.66,7129.5,,680.5,1237.5,6560.09,0,417.5,10605,0,91,8524.22,0.01,727.42,1254.2,7105.24,0,694.38,10736.04,12.36,483.97,0,0,,,,,,,,,,,,,,0,,,2015,43.49,-148.25,233.9,,,-78,233.9,1028,268.37,,,1.83,0.17,0,280.2,277.18,0.88,42.65,28574,28353,,2000,,,242,1016,,0,9122
2018-01-04T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515027600,GB,237.19,249.88,,133.62,,26221.27,0,0,3209,120,29310.27,bmreports.com,42.99,27.82,45.4,27.4,7128,,681,1150,6092.77,0,412.5,10666,0,91,8551.92,0.01,731.94,1209.32,6712.73,0,710.9,10900.95,31.21,461.29,0,0,,,,,,,,,,,,,,0,,,2013,43.88,-120,237.19,,,175,418.03,1021,262.65,,,1.66,0.26,0,280.18,277.29,0.24,42.65,30351,27829,,2000,,,407,1016,,0,8319
2018-01-04T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515031200,GB,246.54,260.11,,146.08,,25311.96,0,0,3416,84.75,28643.21,bmreports.com,44.72,25.36,47.36,24.52,7117,,613.5,1206,5235.46,0,358,10691,0,91,8571.36,0.01,664.2,1299.28,5926.61,0,671.39,11002.27,49.65,458.44,0,0,,,,,,,,,,,,,,0,,,2011,42.38,-84.75,246.54,,,379,385.28,1026,261.63,,,1.44,0.31,0,280.17,277.41,0.51,42.61,29649,26808,,2000,,,419,1016,,0,7382
2018-01-04T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515034800,GB,256.51,272.49,,140.85,,25259.39,0,0,3486,61.75,28683.64,bmreports.com,46.76,23.34,49.91,21.98,7100.5,,651.5,1193,4586.39,0,314.5,11322.5,0,91,8577.47,0.01,701.9,1295.83,5344.33,0,648.01,11651.98,44.09,420.01,0,0,,,,,,,,,,,,,,0,,,2013,40.86,-61.75,315.68,,,473,320.09,1000,254.69,,,1.19,0.47,0,280.19,277.48,0.74,44.03,28971,26168,,2000,,,408,1016,,0,6238
2018-01-04T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515038400,GB,267.51,284.75,,145.21,,25147.55,0,0,3543,0,28690.55,bmreports.com,48.96,20.83,52.41,19.22,7134,,681.5,1187.5,3843.05,0,310,11901,0,90.5,8666.84,0.01,734.85,1314.18,4620.38,0,620.44,12263.83,44.13,425.89,0,0,,,,,,,,,,,,,,0,,,2010,40.1,29,499.68,,,504,306.47,1000,264.93,,,1.1,0.64,0,280.28,277.61,0.96,44.77,28590,25836,,2000,,,339,1016,,0,5398
2018-01-04T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515042000,GB,276.38,293.87,,149.23,,25748.85,0,0,3536,0,29284.85,bmreports.com,50.53,19.78,53.95,18.37,7127,,681,1361.5,3715.35,0,332.5,12441,0,90.5,8696.77,0.01,731.09,1483.06,4458.63,0,600.59,12801.57,42.01,471.1,0,0.04,,,,,,,,,,,,,,0,,,2009,38.78,40,499.39,,,504,263.77,983,302.16,,,0.95,0.81,0,280.36,277.72,1.21,49.24,28273,26986,,2000,,,349,1016,,0,4686
2018-01-04T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515045600,GB,299.93,317.17,297.65,168.09,,28194.64,0,33.5,3629.25,0,31857.39,bmreports.com,54.68,18.09,57.98,16.74,7133,,680.5,1840.5,3671.64,0,330.5,14447.5,0,91,8671.22,0.01,727.06,1992.8,4361.77,0,628.39,14914.28,46.79,479.16,0,35.91,,,,,,,,,,,,,,33.5,,,2012,37.67,134.25,495.98,,,491,280.72,992,333.91,,,0.79,0.93,0,280.44,277.82,1.48,53.01,29864,32610,,2000,,,351,1016,,0,4123
2018-01-04T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515049200,GB,335.52,352.71,297.65,173.37,,33357.31,0,300.5,3435,0,37092.81,bmreports.com,61.62,15.08,64.8,14.01,7122,,681,2317.5,3353.81,0,377,19415,0,91,8634.52,0.01,725.54,2438.77,3875.51,0.26,678.8,19923.22,43.55,465.26,0,307.39,,,,,,,,,,,,,,300.5,,,2014,36.74,170,495.08,,,264,315.76,987,358.78,,,0.67,0.98,0,280.51,277.85,0.26,53.01,36264,39864,,2000,,,95,1016,,0,3865
2018-01-04T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515052800,GB,350.2,366.74,297.65,173.81,,36641.77,0,402.5,3314,0,40358.27,bmreports.com,64.97,13.68,68.02,12.74,7126,,561.5,2445.5,3272.77,64,416.5,22664.5,0,91,8616.12,0.01,606.51,2552.75,3714.45,69.51,699.81,23194.27,25.63,450.5,0,428.71,,,,,,,,,,,,,,402.5,,,2017,36.24,198,488.68,,,99,322.91,1000,374.74,,,0.64,0.94,0,280.59,277.86,0.53,67.03,40959,41964,,2000,,,-133,1016,,32,3795
2018-01-04T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515056400,GB,353.77,370.17,297.65,176.42,,37782,0,444.5,3352.5,0,41579,bmreports.com,65.66,14.17,68.67,13.17,6938.5,,549.5,2532,3283.5,180,578.5,23629,0,91,8385.99,0.01,592.54,2640.65,3748.45,200.5,860.57,24207.12,25.91,428.61,0,488.65,,,,,,,,,,,,,,444.5,,,2014,36.01,197.5,469.89,,,141,283.45,1000,386.2,,,0.48,0.97,0,280.58,277.7,1.03,72.67,41632,43150,,2000,,,-314,1016,,192,3969
2018-01-04T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1515060000,GB,351.47,367.14,297.65,164.57,,38910.83,0,399,3142.75,9,42443.58,bmreports.com,64.95,15.42,67.8,14.64,6902,,579.5,2750.5,3536.83,657.5,581.5,23812,0,91,8331.74,0.01,622.24,2828.53,3922.88,694.98,856.9,24316.57,11.69,412.16,0,445.88,,,,,,,,,,,,,,399,,,2014,35.94,128.75,449.34,,,-9,309.9,1000,386.79,,,0.88,0.68,3.41,280.65,277.62,1.26,74.42,42341,43464,,2000,,,-320,1016,,528,4691
